yq,gvkey,bert_adoption_dummy,ret_future_1q,abret
2020Q1,003107,0,0.4166120767026624,0.2397588999435025
2020Q1,003121,0,0.2734036147451277,-0.030882913232018083
2020Q1,003144,0,0.0189825068393953,-0.2570675547419533
2020Q1,003153,0,0.5825537902156928,0.2742795916555211
2020Q1,003157,0,0.2308990746001515,-0.07737512396002014
2020Q1,003158,0,0.4006459291371782,0.0923717305770066
2020Q1,003170,1,0.1108912021320853,-0.16515885944926328
2020Q1,003221,0,0.169963037592896,-0.13428170193074146
2020Q1,003226,0,0.1404896884781283,-0.03636348828103164
2020Q1,003231,0,0.3217444020606754,0.14074035014447858
2020Q1,003243,0,0.2261152301880384,-0.0603283490926417
2020Q1,003246,0,0.3016823110783422,0.059850807413836776
2020Q1,003278,0,0.6467637269408646,0.34251898741722714
2020Q1,003336,0,0.2643680097843763,-0.18899604246144158
2020Q1,003342,0,0.0522193802338466,-0.258393967667672
2020Q1,003358,0,0.2777473215557604,0.03591581789125495
2020Q1,003362,0,0.2063231856210918,-0.08344379126779833
2020Q1,003369,0,0.0059999679658386,-0.6056652055866477
2020Q1,003382,0,0.0926622214930417,-0.3939320715503192
2020Q1,003429,0,-0.1233991583999999,-0.43401250630151844
2020Q1,003439,0,0.0013008474363287,-0.17555232932283124
2020Q1,003469,0,1.2945042459067326,0.8411401936609147
2020Q1,003502,0,0.7007780372296999,0.34533820849462343
2020Q1,003504,0,0.0289122734125091,-0.14794090334665083
2020Q1,003505,0,-0.119200347455965,-0.5725643997017829
2020Q1,003532,0,0.2731267903279291,-0.010869966269558717
2020Q1,003562,0,0.0292667430988651,-0.15173730881733172
2020Q1,003570,0,0.3327321185853333,-0.19803099469745383
2020Q1,003580,1,0.2183571750090911,-0.03010303878067147
2020Q1,003581,0,0.1000009400501529,-0.19728597356124755
2020Q1,003592,1,0.301627370697068,0.011860393808177883
2020Q1,003619,0,0.122157242812199,-0.18208749671143845
2020Q1,003622,0,0.0271974147463465,-0.28341593315517205
2020Q1,003639,0,0.1626726041222723,-0.08578760966749027
2020Q1,003643,0,0.3516430969021382,0.17063904498594137
2020Q1,003647,0,0.1871123816544326,-0.1742619645607531
2020Q1,003650,0,0.2902690368789751,0.0005020599900849576
2020Q1,003662,0,-0.0320313054763418,-0.34030550403651344
2020Q1,003708,0,0.4671514014097513,0.16290666188611386
2020Q1,003734,0,0.5608190728047617,0.2710520959158716
2020Q1,003735,0,0.2788815684038297,-0.025363171119807737
2020Q1,003761,0,0.2028472080968881,-0.4334119801619682
2020Q1,003806,0,0.4820906645869798,0.12071631837179408
2020Q1,003813,1,0.2969462228781392,-0.007298516645498243
2020Q1,003835,0,0.1429494736124101,-0.1331005879689385
2020Q1,003851,1,-0.0168243752888546,-0.2928744368702032
2020Q1,003863,1,-0.0804977048240491,-0.3289579186138117
2020Q1,003897,0,0.1425977683786516,-0.034255408380508334
2020Q1,003905,0,0.1627467916801452,-0.19269303705493127
2020Q1,003937,0,-0.096462803564,-0.6272259168467871
2020Q1,003946,0,0.7215903255441514,0.26789709306381077
2020Q1,003969,0,0.2476932690972357,-0.06058092946293592
2020Q1,003980,0,0.1543474356079213,-0.02250574115123863
2020Q1,004001,0,0.4153841655203127,0.13865768158253933
2020Q1,004016,0,0.2641621395290487,-0.04008259999458874
2020Q1,004029,0,0.1375529321623039,-0.03930024459685602
2020Q1,004036,0,0.209681185853813,-0.13079007475936322
2020Q1,004040,0,0.2415235784713039,-0.28923953481148323
2020Q1,004058,0,0.1561415659714391,-0.14810317355219835
2020Q1,004060,0,0.5672785796649202,0.11391452741910235
2020Q1,004066,1,0.0063752673457415,-0.2696747942356071
2020Q1,004072,0,0.0503607268009984,-0.48040238648178873
2020Q1,004091,0,0.4032188115640998,0.03912682536699613
2020Q1,004093,0,-0.0013398375919944,-0.18234388950819122
2020Q1,004108,0,0.2021765766856105,0.02532339992645058
2020Q1,004115,0,0.5941519379916389,0.23871210925656244
2020Q1,004124,0,0.0188723749978776,-0.34250197121730813
2020Q1,004145,0,0.3040094567526896,0.027959395171340995
2020Q1,004186,0,-0.0782017221151756,-0.3888150700166942
2020Q1,004193,0,0.1424195618592694,-0.3112736706210712
2020Q1,004194,0,0.2890176941828413,-0.1646755382974993
2020Q1,004201,0,0.2091288070468329,-0.09511593247680455
2020Q1,004213,0,0.2797286746897161,0.003678613108367479
2020Q1,004225,0,1.0924735815269,0.7310992353117143
2020Q1,004321,1,0.3124513333968479,0.03640127181549929
2020Q1,004383,0,0.0091417981479255,-0.16771137861123442
2020Q1,004418,0,-0.114623958450226,-0.7508831467090823
2020Q1,004430,0,0.6831684074341839,0.22980435518836606
2020Q1,004439,0,0.159721286988494,-0.1242754696089938
2020Q1,004462,0,0.0509580643029852,-0.289513196310191
2020Q1,004485,0,-0.1271669118852409,-0.4885412581004266
2020Q1,004497,0,0.199477757478836,-0.09780915613256447
2020Q1,004498,0,0.441509445541153,0.0801350993259673
2020Q1,004503,1,0.2003067550326085,0.01930270311641169
2020Q1,004510,0,0.2248755014481387,-0.07936923807549875
2020Q1,004517,0,0.0039480469952686,-0.28581892989362156
2020Q1,004579,0,0.0545976453767498,-0.3067767008384359
2020Q1,004598,0,0.1617200114780901,-0.1222767451193977
2020Q1,004605,0,0.1561442211781454,-0.020708955581014543
2020Q1,004608,0,0.0928008461272345,-0.21547335243293714
2020Q1,004611,1,0.4012220539956492,-0.052141998250168686
2020Q1,004622,0,0.2756407084117855,-0.08733075276773317
2020Q1,004632,0,-0.0111110786039273,-0.372485424819113
2020Q1,004640,0,0.3164986544326713,0.13549460251647447
2020Q1,004674,0,0.2569668923966506,0.07596284048045379
2020Q1,004685,0,0.0625342137584148,-0.11846983815778202
2020Q1,004699,0,0.0156854059955906,-0.16531864592060622
2020Q1,004723,0,0.080987789541723,-0.10001626237447381
2020Q1,004737,0,0.2543424744835278,0.073338422567331
2020Q1,004771,0,0.156934156265025,-0.20444018995016072
2020Q1,004809,0,0.0994145964439383,-0.14904561734582428
2020Q1,004818,0,0.7481907216532739,0.46419396505578614
2020Q1,004839,0,0.2587988514446173,0.07779479952842047
2020Q1,004860,0,0.0331720013809777,-0.27744134652054087
2020Q1,004881,0,0.1177699252819626,-0.13069028850779996
2020Q1,004885,0,0.2564411951992948,-0.19692285704652307
2020Q1,004900,0,0.0010942598453762,-0.63516492841348
2020Q1,004926,0,0.6039025815464958,0.3554423677567332
2020Q1,004941,0,-0.0175835996717578,-0.1985876515879546
2020Q1,004973,0,0.2015707698814564,0.02471759312229646
2020Q1,004988,0,0.0322295023947747,-0.2542140768859054
2020Q1,004990,0,0.7926139063608248,0.508617149763337
2020Q1,005046,0,0.1391327358736471,-0.037720440885512824
2020Q1,005047,0,-0.138539546552181,-0.4283065234410711
2020Q1,005071,0,0.1778362842732022,-0.12640845525043526
2020Q1,005072,0,0.3901511200010026,0.10370754072032251
2020Q1,005073,1,0.2175172148825681,0.036513162966371276
2020Q1,005087,0,0.2607237243603348,-0.04755047419983682
2020Q1,005109,1,0.6236879349003979,0.33157487224166576
2020Q1,005116,0,0.1686635115954693,-0.13961068696470233
2020Q1,005125,0,0.3032823341370401,0.027232272555691495
2020Q1,005149,0,0.2657961884976623,0.017335974707899715
2020Q1,005179,0,0.3251143134639831,0.08328280979947769
2020Q1,005180,1,0.0886596206761305,-0.18739044090521811
2020Q1,005234,0,0.5369420662329107,0.08357801398709286
2020Q1,005250,0,0.4354503437265393,0.09497908311336306
2020Q1,005252,0,-0.0113265522120216,-0.35179781282519784
2020Q1,005254,0,-0.0038761291004958,-0.3652504753156815
2020Q1,005256,0,0.2701055015992002,-0.0059445599821483786
2020Q1,005284,0,0.2988826447274173,0.01243906544673723
2020Q1,005338,0,0.1209391596562157,-0.05591401710294423
2020Q1,005342,0,1.4503837369093977,0.9196206236266106
2020Q1,005439,0,0.9014614748867422,0.6174647182892544
2020Q1,005492,0,-0.0532981629255235,-0.34306513981441367
2020Q1,005496,0,0.9383090670833484,0.6898488532935858
2020Q1,005518,0,0.0573832883738445,-0.2186667732075041
2020Q1,005520,0,0.4906869656288062,0.19340005201740573
2020Q1,005523,0,0.3582841517060797,0.06099723809467922
2020Q1,005526,0,-0.1553643760261697,-0.3322175527853296
2020Q1,005539,0,0.0316635305500085,-0.6051263524936653
2020Q1,005543,0,0.1440148588757346,-0.03283831788342534
2020Q1,005559,0,0.10210530638208,-0.1463549074076826
2020Q1,005560,0,0.7980567658383835,0.48978256727821184
2020Q1,005567,0,0.3366837530456013,-0.11700947943473933
2020Q1,005568,0,0.3059269566535214,-0.1474370955922965
2020Q1,005572,0,0.3091730057690118,0.0008988072088401688
2020Q1,005581,0,0.2906149272071816,-0.06482490152789488
2020Q1,005597,0,-0.0161625435920201,-0.3204072831156576
2020Q1,005600,1,-0.7718443213495,-0.9486974981086599
2020Q1,005606,0,0.0141813853543042,-0.2901051426228416
2020Q1,005608,0,0.2159189832719534,-0.03254123051780916
2020Q1,005639,1,0.0934401649785958,-0.15502004881116677
2020Q1,005643,0,0.0763490474207109,-0.22789569210292654
2020Q1,005667,0,0.2046090511308766,-0.24875500111494128
2020Q1,005680,0,0.3497393135366486,0.07368925195530002
2020Q1,005690,0,0.2281085870141417,-0.020351626775620885
2020Q1,005691,0,0.1380235527359972,-0.04298049918019961
2020Q1,005709,0,0.0400859123072667,-0.13676726445189324
2020Q1,005742,0,0.2186083647360406,-0.06538839186144721
2020Q1,005750,0,1.8385922948497864,1.4981210342366102
2020Q1,005764,0,0.1006794128307893,-0.18908756405810084
2020Q1,005783,0,0.3077246215484772,0.03167455996712859
2020Q1,005786,0,0.1187572232928173,-0.06224682862337952
2020Q1,005792,0,0.6142854522944001,-0.021973735964456176
2020Q1,005831,0,0.6212125537623001,0.25712056756519647
2020Q1,005860,0,0.2986992338852099,-0.009574964674961717
2020Q1,005862,0,0.0641189387438918,-0.18434127504587078
2020Q1,005870,0,0.0023682550694223,-0.17448492168973764
2020Q1,005878,0,0.2378273475761863,-0.06641739194745117
2020Q1,005903,0,0.4385628381452382,0.2575587862290414
2020Q1,005959,0,0.0837874886344869,-0.22045725088915055
2020Q1,005968,0,0.0582714807530411,-0.2500027178071305
2020Q1,005978,0,-0.1148906767354539,-0.35672218039995934
2020Q1,005987,0,0.4705667672265998,0.22873526356209437
2020Q1,006008,0,0.111303778719316,-0.06554939803984393
2020Q1,006013,0,0.0026483661403151,-0.6090168074121712
2020Q1,006034,0,0.0780420622559834,-0.17041815153377918
2020Q1,006066,0,0.1029127793398076,-0.173137282241541
2020Q1,006078,0,0.2069941038188367,-0.07700265277865109
2020Q1,006081,0,0.710127674274319,0.4340776126929704
2020Q1,006100,0,0.2765646151170293,-0.08640684606248938
2020Q1,006104,0,0.1480879082133972,-0.028765268545762723
2020Q1,006135,0,0.0642752315277606,-0.11672882038843621
2020Q1,006136,0,0.0757094430840192,-0.10114373367514073
2020Q1,006158,0,-0.1412399972159285,-0.38307150088043396
2020Q1,006216,1,0.0721811107179644,-0.21758586617092573
2020Q1,006223,0,0.0799620764035748,-0.20980490048531533
2020Q1,006266,1,0.0797294319770831,-0.1963206296042655
2020Q1,006268,0,0.275965522878721,-0.013801454010169134
2020Q1,006304,0,0.3595347186864839,0.05528997916284645
2020Q1,006310,0,0.1079051259403218,-0.17853845334035828
2020Q1,006326,0,0.08656085770232,-0.16189935608744258
2020Q1,006335,0,0.1769934203898029,-0.12725131913383456
2020Q1,006338,0,0.0858379049967763,-0.0951661469194205
2020Q1,006375,0,0.1107943475085067,-0.1652557140728419
2020Q1,006379,0,0.246257762535982,-0.0458553001227501
2020Q1,006386,0,0.5530079485236221,0.30454773473385954
2020Q1,006416,0,0.8213054997788742,0.4599311535636885
2020Q1,006433,0,-0.0218307063288383,-0.38592269252594197
2020Q1,006435,0,0.1137879209844405,-0.16226214059690808
2020Q1,006461,0,0.232113747020926,0.05110969510472918
2020Q1,006502,0,0.1293511032821572,-0.04750207347700272
2020Q1,006509,0,0.0038339785750409,-0.3044402199851307
2020Q1,006527,0,0.7255789784485129,0.44885249451073955
2020Q1,006528,0,-0.4476186736132667,-0.8030585023483432
2020Q1,006543,0,0.3167890028729199,0.024675940214187786
2020Q1,006547,0,-0.1093916826457949,-0.2903957345619917
2020Q1,006565,1,0.3525419930983717,0.048297253574734245
2020Q1,006573,0,0.0763965959653321,-0.45436651731745503
2020Q1,006617,0,0.2073355367273806,-0.15675644946972306
2020Q1,006639,0,-0.0030509152655072,-0.5338140285482943
2020Q1,006649,0,0.3324601333452714,0.024185934785099783
2020Q1,006669,0,0.6171147691049741,0.330671189824294
2020Q1,006730,0,0.1892625215646126,-0.086787540016736
2020Q1,006733,0,0.2949828588140633,-0.009303669163082506
2020Q1,006737,0,0.2279720669504452,-0.11249919366273103
2020Q1,006742,0,0.4135595729160364,0.2325555209998396
2020Q1,006774,0,0.0832707419196163,-0.22097399760402114
2020Q1,006781,0,-0.0136531487358574,-0.19465720065205422
2020Q1,006788,0,1.469298514592281,1.015934462346463
2020Q1,006821,0,0.5021838867585442,0.19390968819837257
2020Q1,006829,0,0.5784942219913298,0.30244416040998123
2020Q1,006831,0,1.1641797293760106,0.8874532454382371
2020Q1,006845,0,1.0990705367604106,0.46281134850155425
2020Q1,006848,0,-0.0481520289754672,-0.41224401517257087
2020Q1,006865,0,0.5537326975450998,0.31190119388059434
2020Q1,006867,0,0.0412791445097557,-0.13557403224940423
2020Q1,006900,0,-0.2182223946968891,-0.46668260848665166
2020Q1,006946,0,0.4082801453144506,0.23142696855529069
2020Q1,006994,0,0.2800000126253252,-0.012113050033406902
2020Q1,007022,0,0.0771105611787901,-0.27832926755628634
2020Q1,007063,0,-0.0226453671243368,-0.19949854388349672
2020Q1,007065,0,0.2476508807544701,-0.056593858769167366
2020Q1,007085,0,0.4571937054032426,0.15294896587960516
2020Q1,007116,0,0.0976166271692551,-0.1784334344120935
2020Q1,007146,0,0.275542384329309,-0.0005076772520395956
2020Q1,007154,0,0.1231178488823199,-0.15293221269902868
2020Q1,007161,0,0.0390563264642296,-0.26921787209594206
2020Q1,007163,1,0.3473131750030542,0.043068435479416745
2020Q1,007171,0,0.1371901301484415,-0.1388599314329071
2020Q1,007228,0,0.0232870106558613,-0.15356616610329862
2020Q1,007241,1,0.1039566670211875,-0.07704738489500931
2020Q1,007257,0,0.0129975486153133,-0.26305251296603527
2020Q1,007260,0,0.190670789706409,-0.0933259668910788
2020Q1,007291,0,0.1870802852198141,-0.05475121844469133
2020Q1,007295,0,0.375792971908061,-0.2604662163507953
2020Q1,007316,0,3.36419706694271,2.833433953659923
2020Q1,007343,0,0.2249171402816394,-0.0615264389990407
2020Q1,007366,1,0.0074159883314082,-0.2823509885574819
2020Q1,007401,0,0.0635128060118677,-0.24476139254830392
2020Q1,007420,0,0.1349192435733079,-0.20555201703986833
2020Q1,007435,0,0.1534391231294976,-0.1508474048476482
2020Q1,007437,0,-0.0905703043587998,-0.2715743562749966
2020Q1,007486,0,0.6984622198588499,0.3430223911237735
2020Q1,007525,0,0.2182387830179466,-0.030221430771815966
2020Q1,007526,0,1.2874966764089395,0.8338034439285988
2020Q1,007549,0,0.0484854190657153,-0.19997479472404728
2020Q1,007585,0,0.0590577182800258,-0.24518702124361164
2020Q1,007620,0,1.2747718819488796,1.0937678300326827
2020Q1,007636,0,0.3660463258564645,0.06875941224506404
2020Q1,007637,0,0.0784717755176014,-0.37489227672821646
2020Q1,007648,0,-0.021468325638411,-0.32571306516204845
2020Q1,007685,0,0.5418571475237506,-0.0698080260287357
2020Q1,007733,0,0.1363639362572315,-0.1476328203402563
2020Q1,007750,0,0.2576385453663681,-0.046606194157269354
2020Q1,007759,0,0.317972648445189,-0.043401697769996694
2020Q1,007799,0,0.1082415613042799,-0.18904535230712055
2020Q1,007849,0,-0.0296585290285664,-0.4830225812743843
2020Q1,007866,1,0.3711349644186266,-0.08255826806171401
2020Q1,007875,1,0.2166988028373853,0.039845626078225366
2020Q1,007881,0,0.3690377867236243,0.19218460996446438
2020Q1,007882,0,1.486063499238622,1.1246891530234362
2020Q1,007906,0,0.1879827329012167,-0.11626200662242075
2020Q1,007921,0,0.4073653500077767,-0.04632788247256392
2020Q1,007922,0,0.0097771722869819,-0.2945093556901639
2020Q1,007923,0,0.2088745465216237,0.03202136976246378
2020Q1,007938,0,-0.1611624943254617,-0.4378889782632351
2020Q1,007951,0,-0.0829104627931097,-0.4442848090082954
2020Q1,007970,0,0.0719165503234036,-0.10493662643575632
2020Q1,007974,0,-0.0816913056291914,-0.2585444823883513
2020Q1,007977,0,0.0436152619328162,-0.13323791482634373
2020Q1,007982,0,0.060694362160014,-0.11615881459914593
2020Q1,007985,0,0.020557773603147,-0.2836869659204905
2020Q1,007991,0,0.3071016520346443,0.058641438244881716
2020Q1,007993,0,-0.0898908428252834,-0.3820039054840155
2020Q1,008001,0,-0.0787227617737428,-0.2597268136899396
2020Q1,008007,0,-0.0908272486972404,-0.2718313006134372
2020Q1,008020,0,0.0877076343673373,-0.1883424272140113
2020Q1,008030,0,0.1608131034378104,-0.0201909484783864
2020Q1,008068,0,0.5811738441480081,0.2971770875505203
2020Q1,008079,0,1.1734683527558438,0.8813552900971118
2020Q1,008087,0,0.4859385344271125,0.18865162081571202
2020Q1,008099,0,-0.0232617081045924,-0.20011488486375234
2020Q1,008105,0,0.0450016328546551,-0.31909035334244856
2020Q1,008113,0,0.0001063199744393,-0.17674685678472063
2020Q1,008123,0,0.0009445390034108,-0.283052217594077
2020Q1,008151,0,0.5707375928480412,0.280970615959151
2020Q1,008199,0,-0.1200071325211941,-0.3684673463109567
2020Q1,008210,0,-0.180616392352408,-0.42244789601691346
2020Q1,008213,0,-0.1669398893120517,-0.5299113504915703
2020Q1,008214,0,0.4367425852927327,0.14697560840384255
2020Q1,008215,0,0.26301048851017,-0.04127603946697578
2020Q1,008219,0,0.2209727139433503,-0.027487499846412272
2020Q1,008229,0,0.0945595177500091,-0.2668148284651766
2020Q1,008245,0,0.110993136692,-0.1754504425886801
2020Q1,008247,0,0.2750243113928976,-0.001025750188450969
2020Q1,008253,0,0.2297457291420273,-0.06002124774686285
2020Q1,008272,1,0.0467749781014987,-0.24299199878739144
2020Q1,008334,0,1.3273716966105322,0.7157065230580459
2020Q1,008348,0,-0.1158732115285186,-0.41316012513991907
2020Q1,008350,0,-0.1240760976541441,-0.4161891603128762
2020Q1,008358,1,0.4196108363654638,0.12984385947657368
2020Q1,008386,0,1.1855546830447548,0.8772804844845832
2020Q1,008387,0,0.6901407205573109,0.053881532298454604
2020Q1,008402,1,0.2142370289528068,-0.06181303262854179
2020Q1,008431,0,-0.088311617296248,-0.2693156692124448
2020Q1,008440,1,2.084140664866992,1.7287008361319154
2020Q1,008446,0,-0.2944439999999999,-0.47544805191619666
2020Q1,008455,0,0.0638172918387371,-0.11303588492042282
2020Q1,008457,0,0.5182877015498537,0.16284787281477725
2020Q1,008463,0,0.2835575996553605,0.03509738586559791
2020Q1,008479,0,0.1097628057102027,-0.1662872558711459
2020Q1,008486,0,0.8125005799999998,0.3591365277541819
2020Q1,008512,0,1.0032185395837088,0.5498544873378909
2020Q1,008530,0,0.011806128388607,-0.2721906282088808
2020Q1,008539,0,-0.0042835842979013,-0.4576476365437192
2020Q1,008542,0,0.0433941450613679,-0.24637283182752223
2020Q1,008543,0,0.0367212760042017,-0.2393287855771469
2020Q1,008544,0,0.1872567363123758,-0.096740020285112
2020Q1,008546,1,0.1899925210420359,-0.09977445584685424
2020Q1,008549,0,0.3778713048295998,0.19686725291340298
2020Q1,008599,0,0.0742509277036946,-0.5374142458487917
2020Q1,008606,0,0.3013968135232816,-0.002889714453864156
2020Q1,008633,0,0.4592449139929988,-0.07151819928978831
2020Q1,008644,0,0.8140704894411905,0.5276269101605104
2020Q1,008692,0,0.2242752095859381,-0.08399898897423352
2020Q1,008699,0,0.0774333854862383,-0.1992930984515351
2020Q1,008762,0,0.0942915870456551,-0.20995315247798235
2020Q1,008807,0,0.0192605212354564,-0.15759265552370352
2020Q1,008810,0,0.105544170537398,-0.07130900622176194
2020Q1,008826,0,-0.175784720045123,-0.4730716336565235
2020Q1,008850,0,0.4738670743855788,0.11089561320606012
2020Q1,008858,0,0.0517231844131769,-0.24556372919822356
2020Q1,008864,0,0.1195403759435203,-0.1571861079942531
2020Q1,008892,0,0.07200044,-0.2893739062151857
2020Q1,008898,0,0.0949365757911677,-0.08606747612502912
2020Q1,008901,0,0.4951445852268241,0.13377023901163837
2020Q1,008902,0,0.2683505782067623,-0.007699483374586313
2020Q1,008958,0,0.0191032392087595,-0.6171559490500969
2020Q1,009016,0,0.3918981316029517,0.14343791781318915
2020Q1,009023,0,0.3840957851298525,0.021124323950333812
2020Q1,009063,0,0.3392719005581914,0.04950492366930126
2020Q1,009125,0,0.07122272542355,-0.2901516207916357
