yq,gvkey,bert_adoption_dummy,ret_future_4q,abret
2020Q1,002436,1,3.291234467048912,1.9297523020671996
2020Q1,002444,1,1.7367855517014146,0.5212366726173641
2020Q1,002448,0,0.9071138233837002,-0.5536529406379604
2020Q1,002497,0,1.8628140879180952,0.8030623004556214
2020Q1,002504,0,1.058297733103046,-0.5561478774020658
2020Q1,002526,0,1.2575311952510098,0.20174699937574458
2020Q1,002536,0,0.5759423381620097,-0.32543935890804343
2020Q1,002573,0,0.2446357127755765,-1.1450749758248973
2020Q1,002574,0,0.7046647171605624,-0.07362869822030516
2020Q1,002577,0,0.2557267775833471,-1.2050399864383134
2020Q1,002593,0,1.0784705012379692,0.17708880416791606
2020Q1,002596,0,0.1681761104878225,-0.8915756769746512
2020Q1,002628,0,0.1395719401958821,-0.9201798472665916
2020Q1,002663,0,0.12124749461826,-0.6570459207626076
2020Q1,002696,0,0.5199305205418836,-0.258362894838984
2020Q1,002698,0,0.742620706330761,-0.035672709050106555
2020Q1,002710,0,0.6152837725784319,-0.3056253477952169
2020Q1,002751,0,0.3143966956617412,-0.5390688180744944
2020Q1,002771,0,0.3340736863930384,-0.7256781010694353
2020Q1,002787,0,1.1838262219416429,-0.1431045572667764
2020Q1,002807,1,0.6445675970292255,-0.4151841904332483
2020Q1,002817,0,1.0563437136443805,0.2780502982635129
2020Q1,002820,0,0.5565757066726076,-0.904191057349053
2020Q1,002829,0,0.5264461173696062,-0.8632645712308675
2020Q1,002884,0,0.54456745886583,-0.6289497533304944
2020Q1,002940,1,0.9380589562827236,-0.11772523959254155
2020Q1,002942,0,1.2239523073443968,0.32257061027434364
2020Q1,002960,0,0.0644248314719542,-1.5500207790331577
2020Q1,002968,1,0.7506421985574427,-0.12173060648452971
2020Q1,002986,0,0.3793065070321706,-0.5220751900378825
2020Q1,002990,0,0.5263804362712559,-0.8633302523292179
2020Q1,002991,0,0.5305890105537043,-0.3417837944882681
2020Q1,003007,0,4.916738004078116,3.302292393573004
2020Q1,003026,0,0.3769313707317254,-0.8386175083523251
2020Q1,003028,0,1.216087655038098,-0.398357955467014
2020Q1,003062,0,1.2750894338759666,0.05954055479191611
2020Q1,003105,1,1.482897360336186,0.15596658112776662
2020Q1,003107,0,4.160880592863045,3.2399714724893958
2020Q1,003121,0,0.1370352981025582,-1.429762713108051
2020Q1,003144,0,0.2314654246410741,-0.6220000890951615
2020Q1,003153,0,1.8130851131406829,0.6838950742575609
2020Q1,003157,0,1.3765638359526982,0.47518213888264504
2020Q1,003158,0,2.3796414453810844,0.9188746813594237
2020Q1,003170,1,0.2156912668324011,-0.6377742469038344
2020Q1,003221,0,0.4075002157065583,-0.44596529802967727
2020Q1,003226,0,0.5991780916359803,-0.32173102873766846
2020Q1,003231,0,1.5881479370445346,0.4146307248482102
2020Q1,003243,0,0.8008100071506445,-0.3727072050456799
2020Q1,003246,0,1.0106864521891543,-0.04509774368611086
2020Q1,003278,0,4.218704021281677,3.365238507545441
2020Q1,003336,0,1.3954037407404123,0.22188652854408786
2020Q1,003342,0,1.4934748637802882,0.1037641751798144
2020Q1,003358,0,0.9126647234651196,-0.8646252872560641
2020Q1,003362,0,0.3173674137784734,-0.6035417065951754
2020Q1,003369,0,0.8933315949473777,-2.1093131590097034
2020Q1,003382,0,1.8044245931876384,0.32276316552210504
2020Q1,003429,0,0.5315797189824432,-1.2457102917387406
2020Q1,003439,0,0.07190417519195,-0.8490049451816988
2020Q1,003469,0,2.3861332425571233,1.212616030360799
2020Q1,003502,0,2.474347850629665,1.1128656856479522
2020Q1,003504,0,0.3935613505189008,-0.8219875285651497
2020Q1,003505,0,0.3112004434643203,-0.8623167687320041
2020Q1,003532,0,1.1795054066265696,0.25859628625292075
2020Q1,003562,0,0.2573052766531054,-0.7984789192221597
2020Q1,003570,0,1.097580215239399,-0.031609823643723
2020Q1,003580,1,0.960880595986286,-0.09887119147618784
2020Q1,003581,0,0.5132066518109264,-0.9475601122107342
2020Q1,003592,1,3.0352043331855496,2.162831528143577
2020Q1,003619,0,0.6753978165897994,-0.10289559879106824
2020Q1,003622,0,0.6881369427240533,-0.7015737458764204
2020Q1,003639,0,0.8135846247143781,-0.5478975402673345
2020Q1,003643,0,1.0186653711057785,0.14629256606380603
2020Q1,003647,0,1.175506017860021,0.08842887612051986
2020Q1,003650,0,0.9635530956247732,0.1852596802439056
2020Q1,003662,0,0.2919488820906879,-0.7678029053717859
2020Q1,003708,0,0.3784710777556186,-1.1883269334549906
2020Q1,003734,0,2.128036549318699,1.0722523534434336
2020Q1,003735,0,0.6320394532787756,-0.14625396210209196
2020Q1,003761,0,0.9288230639543048,-0.46088762464616895
2020Q1,003806,0,1.5216106320042595,0.4345334902647584
2020Q1,003813,1,1.1677551315090249,0.3894617161281573
2020Q1,003835,0,1.744744531160909,0.9664511157800415
2020Q1,003851,1,0.692253063737774,-0.16121244999846163
2020Q1,003863,1,0.6883445808567594,-0.2130371162132937
2020Q1,003897,0,0.4520731133113891,-0.42029969173058335
2020Q1,003905,0,0.4759255222677598,-0.8855566427139527
2020Q1,003946,0,3.0142030238971538,1.4474050126865445
2020Q1,003969,0,0.9648109795950996,0.06342928252504654
2020Q1,003980,0,0.9101443319720136,-0.010764788401635195
2020Q1,004001,0,3.5692262313035483,2.4821490895640475
2020Q1,004016,0,0.3518807864303326,-0.426412628950535
2020Q1,004029,0,0.0951141676451627,-0.8257949527284861
2020Q1,004036,0,0.5298092020298562,-0.5993808368532658
2020Q1,004040,0,3.235791171009909,1.6213455605047973
2020Q1,004058,0,0.6626380639388576,-0.5529108151451929
2020Q1,004060,0,1.3131348435899537,0.44076203854798124
2020Q1,004066,1,0.4122989044524408,-0.36599451092842683
2020Q1,004091,0,1.4144835875658024,-0.14871479921120567
2020Q1,004093,0,0.2477908473765322,-0.6245819576654402
2020Q1,004108,0,0.665392681330236,-0.3943591061322378
2020Q1,004115,0,2.619881748525033,1.2583995835433204
2020Q1,004124,0,0.3314801719789502,-1.0582305166215236
2020Q1,004145,0,0.7082271973785259,-0.5073216817055246
2020Q1,004186,0,0.402321441757713,-0.9873892468427607
2020Q1,004193,0,0.4041086020826809,-0.725081436800441
2020Q1,004194,0,3.549131048194776,2.4199410093116542
2020Q1,004201,0,1.4865465865020495,0.270997707417999
2020Q1,004213,0,0.3863880527307679,-0.4670774610054677
2020Q1,004225,0,2.7512957740294417,1.361585085428968
2020Q1,004321,1,0.9466609960752947,0.16836758069442714
2020Q1,004383,0,0.0215740921484617,-0.8507987128935107
2020Q1,004418,0,0.3596840527166425,-0.9076835400307783
2020Q1,004430,0,1.6280075085252914,0.454490296328967
2020Q1,004439,0,0.6718988943402933,-0.10639452104057434
2020Q1,004462,0,0.0129929046011325,-1.1161971342819894
2020Q1,004485,0,0.7176988094835908,-0.3693783322559103
2020Q1,004497,0,1.358108401316744,0.0907408085693231
2020Q1,004498,0,1.8239092654142297,0.26071087863722164
2020Q1,004503,1,0.5911403863343456,-0.28123241870762683
2020Q1,004510,0,0.3773082316209932,-0.8382406474630573
2020Q1,004517,0,0.2833188339831822,-0.4949745813976854
2020Q1,004579,0,0.5000009903813663,-1.0631973963956418
2020Q1,004598,0,1.370668557656657,0.4982957526146846
2020Q1,004605,0,0.4285189099183026,-0.6312328775441711
2020Q1,004608,0,0.4182833684365621,-0.483098328633491
2020Q1,004611,1,2.2973536570272652,1.1238364448309408
2020Q1,004622,0,0.8012829344428289,-0.10009876262722417
2020Q1,004632,0,0.0722234059316007,-1.0148537358079004
2020Q1,004640,0,1.6311054023455092,0.4575881901491847
2020Q1,004674,0,1.4074161681497648,0.23389895595344035
2020Q1,004685,0,0.4978758772024907,-0.6756413349938337
2020Q1,004699,0,0.5220065705031074,-0.35036623453886506
2020Q1,004723,0,0.6702492046114716,-0.20212360043050082
2020Q1,004737,0,1.2083360760940645,0.03481886389774003
2020Q1,004771,0,2.221933170926801,1.1348560291873
2020Q1,004809,0,0.2004237440224172,-0.8593280434400565
2020Q1,004818,0,2.3415318801645295,1.2817800927020557
2020Q1,004839,0,1.5362335221490189,0.6638607171070464
2020Q1,004860,0,0.4482194086430418,-1.329070602078142
2020Q1,004881,0,0.6922436954753359,-0.43694634340778604
2020Q1,004885,0,0.8579009638388639,-0.3156162483574605
2020Q1,004900,0,0.2352282296287562,-1.1544824589717175
2020Q1,004926,0,1.285228923784998,0.2254771363225243
2020Q1,004941,0,0.5219542018159409,-0.5338299940593243
2020Q1,004973,0,0.5559347090379148,-0.22235870634295285
2020Q1,004988,0,0.7705426577220522,-0.28524153815321296
2020Q1,004990,0,3.230113373266299,2.30920425289265
2020Q1,005046,0,0.41638197682144,-0.5045271435522087
2020Q1,005047,0,0.6615303995250439,-0.2593787208486049
2020Q1,005071,0,0.2012421571120493,-0.5770512582688183
2020Q1,005072,0,2.238296711209318,1.0647794990129937
2020Q1,005073,1,1.765160457488712,0.8927876524467396
2020Q1,005087,0,0.785234672982843,-0.343955365900279
2020Q1,005109,1,2.5607147460780477,0.8285224780048077
2020Q1,005116,0,0.6377894526011509,-0.49140058628197103
2020Q1,005125,0,0.7728962061878863,-0.005397209192981256
2020Q1,005149,0,0.2594301253943307,-1.1020520395873818
2020Q1,005179,0,0.4647591390245402,-0.8967230259571723
2020Q1,005180,1,-0.0043740677784317,-0.7826674831592993
2020Q1,005234,0,2.0189053189887365,0.845388106792412
2020Q1,005250,0,0.7223684230262246,-0.8444295881843846
2020Q1,005252,0,0.4885628563992934,-1.1258827541058185
2020Q1,005254,0,0.1386632307747104,-1.2510474578257633
2020Q1,005256,0,0.6403495264910151,-0.9264484847195942
2020Q1,005284,0,0.7206677454891368,-0.6062630337192825
2020Q1,005338,0,0.9116776187832688,-0.14410657709199637
2020Q1,005342,0,4.015273265630822,2.4484752544202126
2020Q1,005439,0,2.169595378023887,1.2486862576502382
2020Q1,005492,0,0.1473212679161879,-0.7250515371257845
2020Q1,005496,0,1.4605457752849813,0.5591640782149282
2020Q1,005518,0,0.3899838091190546,-0.388309606261813
2020Q1,005520,0,1.1720198245246762,-0.2887469394969844
2020Q1,005523,0,3.079925858721081,1.6191590946994205
2020Q1,005526,0,0.0705969638532102,-0.8017758411887622
2020Q1,005539,0,0.2128884784405054,-1.268772949225028
2020Q1,005543,0,0.6303028612877755,-0.242069943754197
2020Q1,005559,0,1.4421034041344742,-0.01866335988718637
2020Q1,005560,0,1.8657154987335456,0.9643338016634925
2020Q1,005567,0,0.6885990626974496,-0.5269498163866009
2020Q1,005568,0,0.6936237208605338,-0.4798934913357906
2020Q1,005572,0,0.4626127719317983,-0.6665772669513237
2020Q1,005581,0,0.8463012931428027,-0.4806294860656166
2020Q1,005597,0,0.2202145475715482,-1.346583463639061
2020Q1,005600,1,-0.8353310206271798,-1.6136244360080474
2020Q1,005606,0,0.8907106520747714,0.03724513833853582
2020Q1,005608,0,0.5057821664983653,-0.39559953057168784
2020Q1,005639,1,0.1081897216077969,-0.9515620658546768
2020Q1,005643,0,0.7719816337189052,-0.08148388001733042
2020Q1,005667,0,0.5341585414397219,-0.6393586707566026
2020Q1,005680,0,0.6718885794081992,-0.18157693432803634
2020Q1,005690,0,0.6317751268046119,-0.2696065702654412
2020Q1,005691,0,0.3446126201011856,-0.8289045920951388
2020Q1,005709,0,0.0446070178069462,-1.1709418612771043
2020Q1,005742,0,0.5114089318049331,-0.40950018856871573
2020Q1,005750,0,11.832522333321217,10.218076722816106
2020Q1,005764,0,0.6704104507950255,-0.545138428289025
2020Q1,005783,0,0.837056955179706,-0.3784919239043445
2020Q1,005786,0,1.0209627201522795,0.14858991511030706
2020Q1,005792,0,4.228566709765941,2.96119911701852
2020Q1,005831,0,1.0269366815555094,-0.2404309111919114
2020Q1,005860,0,1.0250203521963352,-0.03473143526613853
2020Q1,005862,0,0.4231457878000166,-0.6366059996624571
2020Q1,005870,0,0.1741158886085283,-0.8816683072667368
2020Q1,005878,0,0.5944614665665677,-0.25900404716966785
2020Q1,005903,0,1.2331889224287629,0.059671710232438446
2020Q1,005959,0,1.039995122253892,0.2617017068730243
2020Q1,005968,0,2.203008385820046,1.0738183469369242
2020Q1,005978,0,0.6034621413298418,-0.9597362454471663
2020Q1,005987,0,1.1802329902484492,-0.1812491747332634
2020Q1,006008,0,0.2115102950473542,-0.7093988253262946
2020Q1,006013,0,0.2035895892411381,-1.9837837220338965
2020Q1,006034,0,0.6584266396249132,-0.7030555253567994
2020Q1,006066,0,0.2664568244811278,-0.5118365908997398
2020Q1,006078,0,0.4021680016553797,-0.47020480338659276
2020Q1,006081,0,1.6701061014172571,0.10330809020664788
2020Q1,006100,0,0.4555283666183813,-0.4458533304516718
2020Q1,006104,0,0.8251302540308605,-0.09577886634278832
2020Q1,006135,0,0.3492980783735886,-0.5230747266683838
2020Q1,006136,0,0.8974063468360891,-0.023502773537559696
2020Q1,006158,0,0.0812022006951482,-1.6960878100260355
2020Q1,006216,1,0.644355077363886,-0.27655404300976283
2020Q1,006223,0,0.8383913276886159,-0.22136045977385788
2020Q1,006266,1,0.2871734566647084,-0.4911199587161592
2020Q1,006268,0,1.2670682865711074,0.3946954815291349
2020Q1,006304,0,1.334846798822849,-0.23195121238776029
2020Q1,006310,0,0.2895549757122797,-0.8839622364840447
2020Q1,006326,0,0.3565161668348522,-0.5448655302352009
2020Q1,006335,0,1.0941001319745849,-0.12144874710946563
2020Q1,006338,0,0.1211923245319948,-0.7511804805099777
2020Q1,006375,0,0.0922584303628912,-0.6860349850179764
2020Q1,006379,0,0.7549260190029989,-0.9772662490702411
2020Q1,006386,0,1.20115875333252,-0.1603234116491925
2020Q1,006416,0,1.6494810498459591,0.562403908106458
2020Q1,006433,0,0.2114865788482427,-1.3517118079287653
2020Q1,006435,0,0.1214820686489339,-0.7319834450873017
2020Q1,006461,0,0.386704339918847,-0.9402264392895723
2020Q1,006502,0,0.2201699508745074,-0.7007391694991414
2020Q1,006509,0,1.3966566759151258,-0.1665417108618823
2020Q1,006527,0,1.3182273094360242,-0.07148337916444958
2020Q1,006528,0,1.4428588814599022,-0.3344311292612816
2020Q1,006543,0,1.0863529739552995,-0.2751291910264131
2020Q1,006547,0,0.0324818778073729,-1.0233023180678922
2020Q1,006565,1,1.5110884456332845,0.6576229318970489
2020Q1,006573,0,0.2328762593088567,-1.2487851683566766
2020Q1,006617,0,0.9408695614710836,-1.246503749803951
2020Q1,006639,0,1.6134303611448657,-0.026606914080842037
2020Q1,006649,0,0.778530196254295,-0.43701868282975553
2020Q1,006669,0,1.6787064581163516,0.8063336530743791
2020Q1,006730,0,0.3725871175897874,-0.4808783961464482
2020Q1,006733,0,4.351210118586548,2.7844121073759385
2020Q1,006737,0,0.8170537410121643,-0.7973918694929476
2020Q1,006742,0,1.468379077822882,0.2948618656265576
2020Q1,006774,0,0.120223584282586,-0.7332419294536496
2020Q1,006781,0,0.481771504583852,-0.6917457076124724
2020Q1,006788,0,3.530700924249924,2.2037701450415046
2020Q1,006821,0,2.287121814312306,1.385740117242253
2020Q1,006829,0,1.2464323588997006,0.39296684516346503
2020Q1,006831,0,3.925378688637968,2.8383015468984665
2020Q1,006845,0,4.222902964934287,2.762136200912626
2020Q1,006848,0,0.2904168833881653,-1.0992938052123085
2020Q1,006865,0,1.856630775231749,0.8008465793564838
2020Q1,006867,0,0.5199021130441488,-0.5358820828311164
2020Q1,006900,0,1.5866647191251464,0.02346633234813833
2020Q1,006946,0,1.8392947430334063,0.9669219379914339
2020Q1,006994,0,1.4258819811992305,-0.3063102868740095
2020Q1,007022,0,0.6225642946266443,-1.1096279734465957
2020Q1,007063,0,0.5262668778368762,-0.34610592720509625
2020Q1,007065,0,0.4333961991491026,-0.344897216231765
2020Q1,007085,0,0.7515784498957663,-0.815219561314843
2020Q1,007116,0,1.2610671325454308,-0.30573087866517845
2020Q1,007146,0,0.3142946751407343,-0.4639987402401333
2020Q1,007154,0,0.3894132546172475,-0.46405225911898806
2020Q1,007161,0,0.5837681236162711,-0.31761357345378205
2020Q1,007163,1,0.4517391857616337,-0.4017263279746019
2020Q1,007171,0,0.4561566480876298,-0.3221367672932378
2020Q1,007228,0,0.3386835084059265,-0.5822256119677223
2020Q1,007241,1,0.3090049179712648,-0.5633678870707077
2020Q1,007257,0,0.0340090697723969,-0.8194564439638387
2020Q1,007260,0,1.4369895383868951,0.37723775092442136
2020Q1,007291,0,0.6107862203491954,-0.7506959446325172
2020Q1,007295,0,0.8231971759794829,-0.4441704167679379
2020Q1,007316,0,12.54319934668712,10.97640133547651
2020Q1,007343,0,1.0972427934462834,0.22486998840431094
2020Q1,007366,1,0.0995319404435255,-0.7728408645984469
2020Q1,007401,0,0.8724638624147072,-0.02891783465534592
2020Q1,007420,0,0.5011432831482991,-0.6280467557348228
2020Q1,007435,0,0.4620755272850434,-0.3162178880958242
2020Q1,007437,0,0.1557594847245615,-0.9000247111507037
2020Q1,007486,0,3.5446152260449795,1.8124229579717395
2020Q1,007525,0,0.5377674368661824,-0.36361426020387067
2020Q1,007526,0,0.3079439436411755,-0.8212460952419465
2020Q1,007549,0,0.6630588261885935,-0.3927253696866717
2020Q1,007585,0,0.4383886105617254,-0.4150769031745102
2020Q1,007620,0,1.7846775575977007,0.6111603454013763
2020Q1,007636,0,0.8991860219928731,-0.5824754056726602
2020Q1,007648,0,1.1440691519774866,-0.07147972710656392
2020Q1,007685,0,1.2959732254597751,-0.8914000858152595
2020Q1,007733,0,0.3967968177683261,-0.6589873781069391
2020Q1,007750,0,2.611111154891997,1.7576456411557615
2020Q1,007759,0,1.680494250642154,-0.09679576007902968
2020Q1,007799,0,1.578105577475348,0.18839488887487432
2020Q1,007849,0,0.2208149751627279,-0.8349692207125372
2020Q1,007866,1,0.6580175072181054,-0.4711725316650166
2020Q1,007875,1,1.124774023959437,0.20386490358578824
2020Q1,007881,0,0.362993440450162,-0.5579156799234868
2020Q1,007882,0,2.500562421386421,0.7232724106652371
2020Q1,007906,0,0.6200654146947839,-0.23340009904145165
2020Q1,007921,0,0.4828587858461732,-0.7326900932378773
2020Q1,007922,0,1.4687054779310214,0.25315659884697084
2020Q1,007923,0,0.8717385625376324,0.09344514715676477
2020Q1,007938,0,-0.0797541372042908,-1.8570441479254745
2020Q1,007951,0,1.4185880364572965,-0.3587019742638873
2020Q1,007970,0,0.1374470088328667,-0.783462111540782
2020Q1,007974,0,0.0010668458406206,-0.8713059592013519
2020Q1,007977,0,0.1324375813934819,-0.7884715389801669
2020Q1,007982,0,0.4379978266157038,-0.43437497842626865
2020Q1,007985,0,0.0894462645358609,-0.6888471508450067
2020Q1,007991,0,2.216566964626043,1.3151852675559899
2020Q1,007993,0,-0.0932345955600894,-1.1490187914353545
2020Q1,008001,0,0.1375292550020925,-0.9182549408731726
2020Q1,008007,0,0.4022595177033734,-0.771257694492951
2020Q1,008020,0,0.1441511978993592,-0.7093143158368764
2020Q1,008030,0,1.2991657030044843,0.42679289796251185
2020Q1,008068,0,1.304541311266418,0.43216850622444547
2020Q1,008079,0,2.8843530097092405,1.5228708447275279
2020Q1,008087,0,0.9281249176889634,-0.3392426750584574
2020Q1,008099,0,-0.0907778065180101,-1.0116869268916588
2020Q1,008105,0,0.060911465236185,-1.3287992233642887
2020Q1,008113,0,0.1070632737602896,-0.7653095312816829
2020Q1,008123,0,2.4151898337189346,1.3554380462564608
2020Q1,008151,0,1.6154036671462153,0.6944945467725665
2020Q1,008199,0,0.0774868703250926,-0.8238948267449605
2020Q1,008210,0,-0.0925109645007645,-1.8247032325740045
2020Q1,008213,0,3.11060890294144,2.050857115478966
2020Q1,008214,0,1.4057730482572186,0.3460212607947448
2020Q1,008215,0,1.073141484674024,-0.1424073944100266
2020Q1,008219,0,1.463640322815575,0.002873558793914377
2020Q1,008229,0,0.4538085859838412,-0.6332685557556599
2020Q1,008245,0,0.9066610052044104,0.03428820016243794
2020Q1,008247,0,0.8284573885222026,0.05016397314133503
2020Q1,008253,0,0.5558796605584275,-0.3650294598152213
2020Q1,008272,1,0.2140761712118188,-0.6582966338301537
2020Q1,008334,0,4.086315784766504,2.604654357100971
2020Q1,008348,0,0.0847493845518925,-1.1826182081955283
2020Q1,008350,0,0.676474738870178,-0.6850074261115346
2020Q1,008358,1,1.46938873005079,0.6910953146699224
2020Q1,008386,0,2.07011465331321,1.168732956243157
2020Q1,008387,0,1.2206584984957551,-0.046709094251665695
2020Q1,008402,1,0.6080435961389101,-0.9587544150716991
2020Q1,008431,0,0.7093309357393862,-0.16304186930258624
2020Q1,008440,1,3.3365607748199135,1.5592707640987298
2020Q1,008455,0,0.240774381154458,-0.6315984238875144
2020Q1,008457,0,1.1434638926819063,-0.5887283753913337
2020Q1,008463,0,1.1307968467465623,-0.08475203233748818
2020Q1,008479,0,0.2125766193813154,-0.6408888943549202
2020Q1,008486,0,1.8199389916873023,0.49300821247888305
2020Q1,008512,0,4.539444440174911,3.2125136609664917
2020Q1,008530,0,0.2087781291081596,-0.7121309912654892
2020Q1,008539,0,0.2345604942687082,-0.6378123107732643
2020Q1,008542,0,0.1247374346056033,-0.7961716857680455
2020Q1,008543,0,0.4340629875060933,-0.4194025262301423
2020Q1,008544,0,0.3468481154326743,-0.5740610049409745
2020Q1,008546,1,0.4488739740934508,-0.472035146280198
2020Q1,008549,0,0.7975714596257775,-0.07480134541619499
2020Q1,008599,0,1.8718564837407352,-0.31551682753429944
2020Q1,008606,0,3.223251064126276,1.656453052915667
2020Q1,008633,0,2.867796340632086,1.253350730126974
2020Q1,008644,0,0.6968516682076975,-0.17552113683427495
2020Q1,008692,0,0.7473349860426808,-0.15404671102737233
2020Q1,008699,0,0.3700593906011191,-1.4072306201200646
2020Q1,008762,0,0.2618400421881415,-0.5164533731927261
2020Q1,008807,0,0.3267918955780977,-0.732959891884376
2020Q1,008810,0,0.3892794622803164,-0.48309334276165605
2020Q1,008826,0,0.2035898298277951,-1.0637777629196257
2020Q1,008850,0,0.9460601927889812,0.044678495718928124
2020Q1,008858,0,0.7337144243111196,-0.8294839624658885
2020Q1,008864,0,1.7172420825764323,0.6301649408369312
2020Q1,008892,0,1.8400070604718408,0.7529299187323397
2020Q1,008898,0,0.9734886916893886,0.10111588664741611
2020Q1,008901,0,1.6213572337284967,-0.15593277699268704
2020Q1,008902,0,0.5731243770450352,-0.6424245020390154
2020Q1,008958,0,0.8269279826308324,-0.6547334450347009
2020Q1,009016,0,1.291997914286554,0.2322461268240803
2020Q1,009023,0,1.1252104527085065,0.2238287556384534
2020Q1,009063,0,2.3221670923310302,1.266382896455765
2020Q1,009125,0,0.7483001603814352,-0.3387769813580659
2020Q1,009155,0,0.3639994018771668,-0.6917847939980983
2020Q1,009171,0,-0.2099442843870977,-1.4773118771345186
2020Q1,009203,0,0.7903161534510035,-0.7764818577596058
2020Q1,009215,0,0.1503869550403755,-0.7705221653332733
2020Q1,009216,0,0.9933270297911828,0.0919453327211297
2020Q1,009225,0,0.4306878907139655,-1.1837577197911464
2020Q1,009248,0,0.3820274616402188,-1.1847705495703904
